name1,name2,date,case_day_minus_0,case_day_minus_1,case_day_minus_2,case_day_minus_3,case_day_minus_4,case_day_minus_5,case_day_minus_6,case_day_minus_7,case_day_minus_8,case_day_minus_9
Altai_Krai__Russia,XXX,2020.09.26,13459,13378,13298,13217,13138,13060,12987,12914,12846,12780
Altai_Krai__Russia,XXX,2020.09.25,13378,13298,13217,13138,13060,12987,12914,12846,12780,12716
Altai_Krai__Russia,XXX,2020.09.24,13298,13217,13138,13060,12987,12914,12846,12780,12716,12651
Altai_Krai__Russia,XXX,2020.09.23,13217,13138,13060,12987,12914,12846,12780,12716,12651,12588
Altai_Krai__Russia,XXX,2020.09.22,13138,13060,12987,12914,12846,12780,12716,12651,12588,12528
Altai_Krai__Russia,XXX,2020.09.21,13060,12987,12914,12846,12780,12716,12651,12588,12528,12466
Altai_Krai__Russia,XXX,2020.09.20,12987,12914,12846,12780,12716,12651,12588,12528,12466,12405
Altai_Krai__Russia,XXX,2020.09.19,12914,12846,12780,12716,12651,12588,12528,12466,12405,12342
Altai_Krai__Russia,XXX,2020.09.18,12846,12780,12716,12651,12588,12528,12466,12405,12342,12280
Altai_Krai__Russia,XXX,2020.09.17,12780,12716,12651,12588,12528,12466,12405,12342,12280,12216
Altai_Krai__Russia,XXX,2020.09.16,12716,12651,12588,12528,12466,12405,12342,12280,12216,12156
Altai_Krai__Russia,XXX,2020.09.15,12651,12588,12528,12466,12405,12342,12280,12216,12156,12094
Altai_Krai__Russia,XXX,2020.09.14,12588,12528,12466,12405,12342,12280,12216,12156,12094,12033
Altai_Krai__Russia,XXX,2020.09.13,12528,12466,12405,12342,12280,12216,12156,12094,12033,11970
Altai_Krai__Russia,XXX,2020.09.12,12466,12405,12342,12280,12216,12156,12094,12033,11970,11908
Altai_Krai__Russia,XXX,2020.09.11,12405,12342,12280,12216,12156,12094,12033,11970,11908,11844
Altai_Krai__Russia,XXX,2020.09.10,12342,12280,12216,12156,12094,12033,11970,11908,11844,11781
Altai_Krai__Russia,XXX,2020.09.09,12280,12216,12156,12094,12033,11970,11908,11844,11781,11720
Altai_Krai__Russia,XXX,2020.09.08,12216,12156,12094,12033,11970,11908,11844,11781,11720,11655
Altai_Krai__Russia,XXX,2020.09.07,12156,12094,12033,11970,11908,11844,11781,11720,11655,11591
Altai_Krai__Russia,XXX,2020.09.06,12094,12033,11970,11908,11844,11781,11720,11655,11591,11523
Altai_Krai__Russia,XXX,2020.09.05,12033,11970,11908,11844,11781,11720,11655,11591,11523,11456
Altai_Krai__Russia,XXX,2020.09.04,11970,11908,11844,11781,11720,11655,11591,11523,11456,11387
Altai_Krai__Russia,XXX,2020.09.03,11908,11844,11781,11720,11655,11591,11523,11456,11387,11317
Altai_Krai__Russia,XXX,2020.09.02,11844,11781,11720,11655,11591,11523,11456,11387,11317,11251
Altai_Krai__Russia,XXX,2020.09.01,11781,11720,11655,11591,11523,11456,11387,11317,11251,11186
Altai_Krai__Russia,XXX,2020.08.31,11720,11655,11591,11523,11456,11387,11317,11251,11186,11115
Altai_Krai__Russia,XXX,2020.08.30,11655,11591,11523,11456,11387,11317,11251,11186,11115,11042
Altai_Krai__Russia,XXX,2020.08.29,11591,11523,11456,11387,11317,11251,11186,11115,11042,10968
Altai_Krai__Russia,XXX,2020.08.28,11523,11456,11387,11317,11251,11186,11115,11042,10968,10887
Altai_Krai__Russia,XXX,2020.08.27,11456,11387,11317,11251,11186,11115,11042,10968,10887,10802
Altai_Krai__Russia,XXX,2020.08.26,11387,11317,11251,11186,11115,11042,10968,10887,10802,10711
Altai_Krai__Russia,XXX,2020.08.25,11317,11251,11186,11115,11042,10968,10887,10802,10711,10623
Altai_Krai__Russia,XXX,2020.08.24,11251,11186,11115,11042,10968,10887,10802,10711,10623,10534
Altai_Krai__Russia,XXX,2020.08.23,11186,11115,11042,10968,10887,10802,10711,10623,10534,10445
Altai_Krai__Russia,XXX,2020.08.22,11115,11042,10968,10887,10802,10711,10623,10534,10445,10360
Altai_Krai__Russia,XXX,2020.08.21,11042,10968,10887,10802,10711,10623,10534,10445,10360,10273
Altai_Krai__Russia,XXX,2020.08.20,10968,10887,10802,10711,10623,10534,10445,10360,10273,10185
Altai_Krai__Russia,XXX,2020.08.19,10887,10802,10711,10623,10534,10445,10360,10273,10185,10094
Altai_Krai__Russia,XXX,2020.08.18,10802,10711,10623,10534,10445,10360,10273,10185,10094,9999
Altai_Krai__Russia,XXX,2020.08.17,10711,10623,10534,10445,10360,10273,10185,10094,9999,9907
Altai_Krai__Russia,XXX,2020.08.16,10623,10534,10445,10360,10273,10185,10094,9999,9907,9809
Altai_Krai__Russia,XXX,2020.08.15,10534,10445,10360,10273,10185,10094,9999,9907,9809,9714
Altai_Krai__Russia,XXX,2020.08.14,10445,10360,10273,10185,10094,9999,9907,9809,9714,9622
Altai_Krai__Russia,XXX,2020.08.13,10360,10273,10185,10094,9999,9907,9809,9714,9622,9528
Altai_Krai__Russia,XXX,2020.08.12,10273,10185,10094,9999,9907,9809,9714,9622,9528,9433
Altai_Krai__Russia,XXX,2020.08.11,10185,10094,9999,9907,9809,9714,9622,9528,9433,9326
Altai_Krai__Russia,XXX,2020.08.10,10094,9999,9907,9809,9714,9622,9528,9433,9326,9217
Altai_Krai__Russia,XXX,2020.08.09,9999,9907,9809,9714,9622,9528,9433,9326,9217,9109
Altai_Krai__Russia,XXX,2020.08.08,9907,9809,9714,9622,9528,9433,9326,9217,9109,8998
Altai_Krai__Russia,XXX,2020.08.07,9809,9714,9622,9528,9433,9326,9217,9109,8998,8893
Altai_Krai__Russia,XXX,2020.08.06,9714,9622,9528,9433,9326,9217,9109,8998,8893,8786
Altai_Krai__Russia,XXX,2020.08.05,9622,9528,9433,9326,9217,9109,8998,8893,8786,8665
Altai_Krai__Russia,XXX,2020.08.04,9528,9433,9326,9217,9109,8998,8893,8786,8665,8531
Altai_Krai__Russia,XXX,2020.08.03,9433,9326,9217,9109,8998,8893,8786,8665,8531,8391
Altai_Krai__Russia,XXX,2020.08.02,9326,9217,9109,8998,8893,8786,8665,8531,8391,8253
Altai_Krai__Russia,XXX,2020.08.01,9217,9109,8998,8893,8786,8665,8531,8391,8253,8107
Altai_Krai__Russia,XXX,2020.07.31,9109,8998,8893,8786,8665,8531,8391,8253,8107,7941
Altai_Krai__Russia,XXX,2020.07.30,8998,8893,8786,8665,8531,8391,8253,8107,7941,7758
Altai_Krai__Russia,XXX,2020.07.29,8893,8786,8665,8531,8391,8253,8107,7941,7758,7573
Altai_Krai__Russia,XXX,2020.07.28,8786,8665,8531,8391,8253,8107,7941,7758,7573,7382
Altai_Krai__Russia,XXX,2020.07.27,8665,8531,8391,8253,8107,7941,7758,7573,7382,7184
Altai_Krai__Russia,XXX,2020.07.26,8531,8391,8253,8107,7941,7758,7573,7382,7184,6983
Altai_Krai__Russia,XXX,2020.07.25,8391,8253,8107,7941,7758,7573,7382,7184,6983,6755
Altai_Krai__Russia,XXX,2020.07.24,8253,8107,7941,7758,7573,7382,7184,6983,6755,6540
Altai_Krai__Russia,XXX,2020.07.23,8107,7941,7758,7573,7382,7184,6983,6755,6540,6294
Altai_Krai__Russia,XXX,2020.07.22,7941,7758,7573,7382,7184,6983,6755,6540,6294,6056
Altai_Krai__Russia,XXX,2020.07.21,7758,7573,7382,7184,6983,6755,6540,6294,6056,5821
Altai_Krai__Russia,XXX,2020.07.20,7573,7382,7184,6983,6755,6540,6294,6056,5821,5589
Altai_Krai__Russia,XXX,2020.07.19,7382,7184,6983,6755,6540,6294,6056,5821,5589,5361
Altai_Krai__Russia,XXX,2020.07.18,7184,6983,6755,6540,6294,6056,5821,5589,5361,5121
Altai_Krai__Russia,XXX,2020.07.17,6983,6755,6540,6294,6056,5821,5589,5361,5121,4897
Altai_Krai__Russia,XXX,2020.07.16,6755,6540,6294,6056,5821,5589,5361,5121,4897,4709
Altai_Krai__Russia,XXX,2020.07.15,6540,6294,6056,5821,5589,5361,5121,4897,4709,4538
Altai_Krai__Russia,XXX,2020.07.14,6294,6056,5821,5589,5361,5121,4897,4709,4538,4414
Altai_Krai__Russia,XXX,2020.07.13,6056,5821,5589,5361,5121,4897,4709,4538,4414,4299
Altai_Krai__Russia,XXX,2020.07.12,5821,5589,5361,5121,4897,4709,4538,4414,4299,4207
Altai_Krai__Russia,XXX,2020.07.11,5589,5361,5121,4897,4709,4538,4414,4299,4207,4134
Altai_Krai__Russia,XXX,2020.07.10,5361,5121,4897,4709,4538,4414,4299,4207,4134,4059
Altai_Krai__Russia,XXX,2020.07.09,5121,4897,4709,4538,4414,4299,4207,4134,4059,3985
Altai_Krai__Russia,XXX,2020.07.08,4897,4709,4538,4414,4299,4207,4134,4059,3985,3909
Altai_Krai__Russia,XXX,2020.07.07,4709,4538,4414,4299,4207,4134,4059,3985,3909,3831
Altai_Krai__Russia,XXX,2020.07.06,4538,4414,4299,4207,4134,4059,3985,3909,3831,3753
Altai_Krai__Russia,XXX,2020.07.05,4414,4299,4207,4134,4059,3985,3909,3831,3753,3676
Altai_Krai__Russia,XXX,2020.07.04,4299,4207,4134,4059,3985,3909,3831,3753,3676,3600
Altai_Krai__Russia,XXX,2020.07.03,4207,4134,4059,3985,3909,3831,3753,3676,3600,3522
Altai_Krai__Russia,XXX,2020.07.02,4134,4059,3985,3909,3831,3753,3676,3600,3522,3445
Altai_Krai__Russia,XXX,2020.07.01,4059,3985,3909,3831,3753,3676,3600,3522,3445,3371
Altai_Krai__Russia,XXX,2020.06.30,3985,3909,3831,3753,3676,3600,3522,3445,3371,3298
Altai_Krai__Russia,XXX,2020.06.29,3909,3831,3753,3676,3600,3522,3445,3371,3298,3226
Altai_Krai__Russia,XXX,2020.06.28,3831,3753,3676,3600,3522,3445,3371,3298,3226,3153
Altai_Krai__Russia,XXX,2020.06.27,3753,3676,3600,3522,3445,3371,3298,3226,3153,3078
Altai_Krai__Russia,XXX,2020.06.26,3676,3600,3522,3445,3371,3298,3226,3153,3078,3010
Altai_Krai__Russia,XXX,2020.06.25,3600,3522,3445,3371,3298,3226,3153,3078,3010,2939
Altai_Krai__Russia,XXX,2020.06.24,3522,3445,3371,3298,3226,3153,3078,3010,2939,2867
Altai_Krai__Russia,XXX,2020.06.23,3445,3371,3298,3226,3153,3078,3010,2939,2867,2795
Altai_Krai__Russia,XXX,2020.06.22,3371,3298,3226,3153,3078,3010,2939,2867,2795,2726
Altai_Krai__Russia,XXX,2020.06.21,3298,3226,3153,3078,3010,2939,2867,2795,2726,2659
Altai_Krai__Russia,XXX,2020.06.20,3226,3153,3078,3010,2939,2867,2795,2726,2659,2593
Altai_Krai__Russia,XXX,2020.06.19,3153,3078,3010,2939,2867,2795,2726,2659,2593,2524
Altai_Krai__Russia,XXX,2020.06.18,3078,3010,2939,2867,2795,2726,2659,2593,2524,2458
Altai_Krai__Russia,XXX,2020.06.17,3010,2939,2867,2795,2726,2659,2593,2524,2458,2390
Altai_Krai__Russia,XXX,2020.06.16,2939,2867,2795,2726,2659,2593,2524,2458,2390,2319
Altai_Krai__Russia,XXX,2020.06.15,2867,2795,2726,2659,2593,2524,2458,2390,2319,2255
Altai_Krai__Russia,XXX,2020.06.14,2795,2726,2659,2593,2524,2458,2390,2319,2255,2192
Altai_Krai__Russia,XXX,2020.06.13,2726,2659,2593,2524,2458,2390,2319,2255,2192,2135
Altai_Krai__Russia,XXX,2020.06.12,2659,2593,2524,2458,2390,2319,2255,2192,2135,2066
Altai_Krai__Russia,XXX,2020.06.11,2593,2524,2458,2390,2319,2255,2192,2135,2066,1985
Altai_Krai__Russia,XXX,2020.06.10,2524,2458,2390,2319,2255,2192,2135,2066,1985,1915
Altai_Krai__Russia,XXX,2020.06.09,2458,2390,2319,2255,2192,2135,2066,1985,1915,1848
Altai_Krai__Russia,XXX,2020.06.08,2390,2319,2255,2192,2135,2066,1985,1915,1848,1779
Altai_Krai__Russia,XXX,2020.06.07,2319,2255,2192,2135,2066,1985,1915,1848,1779,1708
Altai_Krai__Russia,XXX,2020.06.06,2255,2192,2135,2066,1985,1915,1848,1779,1708,1633
Altai_Krai__Russia,XXX,2020.06.05,2192,2135,2066,1985,1915,1848,1779,1708,1633,1554
Altai_Krai__Russia,XXX,2020.06.04,2135,2066,1985,1915,1848,1779,1708,1633,1554,1485
Altai_Krai__Russia,XXX,2020.06.03,2066,1985,1915,1848,1779,1708,1633,1554,1485,1406
Altai_Krai__Russia,XXX,2020.06.02,1985,1915,1848,1779,1708,1633,1554,1485,1406,1325
Altai_Krai__Russia,XXX,2020.06.01,1915,1848,1779,1708,1633,1554,1485,1406,1325,1254
Altai_Krai__Russia,XXX,2020.05.31,1848,1779,1708,1633,1554,1485,1406,1325,1254,1185
Altai_Krai__Russia,XXX,2020.05.30,1779,1708,1633,1554,1485,1406,1325,1254,1185,1111
Altai_Krai__Russia,XXX,2020.05.29,1708,1633,1554,1485,1406,1325,1254,1185,1111,1054
Altai_Krai__Russia,XXX,2020.05.28,1633,1554,1485,1406,1325,1254,1185,1111,1054,1014
Altai_Krai__Russia,XXX,2020.05.27,1554,1485,1406,1325,1254,1185,1111,1054,1014,970
Altai_Krai__Russia,XXX,2020.05.26,1485,1406,1325,1254,1185,1111,1054,1014,970,925
Altai_Krai__Russia,XXX,2020.05.25,1406,1325,1254,1185,1111,1054,1014,970,925,885
Altai_Krai__Russia,XXX,2020.05.24,1325,1254,1185,1111,1054,1014,970,925,885,847
Altai_Krai__Russia,XXX,2020.05.23,1254,1185,1111,1054,1014,970,925,885,847,809
Altai_Krai__Russia,XXX,2020.05.22,1185,1111,1054,1014,970,925,885,847,809,770
Altai_Krai__Russia,XXX,2020.05.21,1111,1054,1014,970,925,885,847,809,770,727
Altai_Krai__Russia,XXX,2020.05.20,1054,1014,970,925,885,847,809,770,727,707
Altai_Krai__Russia,XXX,2020.05.19,1014,970,925,885,847,809,770,727,707,669
Altai_Krai__Russia,XXX,2020.05.18,970,925,885,847,809,770,727,707,669,641
Altai_Krai__Russia,XXX,2020.05.17,925,885,847,809,770,727,707,669,641,621
Altai_Krai__Russia,XXX,2020.05.16,885,847,809,770,727,707,669,641,621,605
Altai_Krai__Russia,XXX,2020.05.15,847,809,770,727,707,669,641,621,605,588
Altai_Krai__Russia,XXX,2020.05.14,809,770,727,707,669,641,621,605,588,555
Altai_Krai__Russia,XXX,2020.05.13,770,727,707,669,641,621,605,588,555,534
Altai_Krai__Russia,XXX,2020.05.12,727,707,669,641,621,605,588,555,534,498
Altai_Krai__Russia,XXX,2020.05.11,707,669,641,621,605,588,555,534,498,451
Altai_Krai__Russia,XXX,2020.05.10,669,641,621,605,588,555,534,498,451,423
Altai_Krai__Russia,XXX,2020.05.09,641,621,605,588,555,534,498,451,423,382
Altai_Krai__Russia,XXX,2020.05.08,621,605,588,555,534,498,451,423,382,348
Altai_Krai__Russia,XXX,2020.05.07,605,588,555,534,498,451,423,382,348,324
Altai_Krai__Russia,XXX,2020.05.06,588,555,534,498,451,423,382,348,324,310
Altai_Krai__Russia,XXX,2020.05.05,555,534,498,451,423,382,348,324,310,283
Altai_Krai__Russia,XXX,2020.05.04,534,498,451,423,382,348,324,310,283,215
Altai_Krai__Russia,XXX,2020.05.03,498,451,423,382,348,324,310,283,215,152
Altai_Krai__Russia,XXX,2020.05.02,451,423,382,348,324,310,283,215,152,144
Altai_Krai__Russia,XXX,2020.05.01,423,382,348,324,310,283,215,152,144,136
Altai_Krai__Russia,XXX,2020.04.30,382,348,324,310,283,215,152,144,136,127
Altai_Krai__Russia,XXX,2020.04.29,348,324,310,283,215,152,144,136,127,84
Altai_Krai__Russia,XXX,2020.04.28,324,310,283,215,152,144,136,127,84,72
Altai_Krai__Russia,XXX,2020.04.27,310,283,215,152,144,136,127,84,72,63
Altai_Krai__Russia,XXX,2020.04.26,283,215,152,144,136,127,84,72,63,53
Altai_Krai__Russia,XXX,2020.04.25,215,152,144,136,127,84,72,63,53,48
Altai_Krai__Russia,XXX,2020.04.24,152,144,136,127,84,72,63,53,48,39
Altai_Krai__Russia,XXX,2020.04.23,144,136,127,84,72,63,53,48,39,36
Altai_Krai__Russia,XXX,2020.04.22,136,127,84,72,63,53,48,39,36,31
Altai_Krai__Russia,XXX,2020.04.21,127,84,72,63,53,48,39,36,31,29
Altai_Krai__Russia,XXX,2020.04.20,84,72,63,53,48,39,36,31,29,29
Altai_Krai__Russia,XXX,2020.04.19,72,63,53,48,39,36,31,29,29,21
Altai_Krai__Russia,XXX,2020.04.18,63,53,48,39,36,31,29,29,21,21
Altai_Krai__Russia,XXX,2020.04.17,53,48,39,36,31,29,29,21,21,18
Altai_Krai__Russia,XXX,2020.04.16,48,39,36,31,29,29,21,21,18,12
Altai_Krai__Russia,XXX,2020.04.15,39,36,31,29,29,21,21,18,12,12
Altai_Krai__Russia,XXX,2020.04.14,36,31,29,29,21,21,18,12,12,7
Altai_Krai__Russia,XXX,2020.04.13,31,29,29,21,21,18,12,12,7,7
Altai_Krai__Russia,XXX,2020.04.12,29,29,21,21,18,12,12,7,7,4
Altai_Krai__Russia,XXX,2020.04.11,29,21,21,18,12,12,7,7,4,4
Altai_Krai__Russia,XXX,2020.04.10,21,21,18,12,12,7,7,4,4,3
Altai_Krai__Russia,XXX,2020.04.09,21,18,12,12,7,7,4,4,3,2
Altai_Krai__Russia,XXX,2020.04.08,18,12,12,7,7,4,4,3,2,1
Altai_Krai__Russia,XXX,2020.04.07,12,12,7,7,4,4,3,2,1,0
Altai_Krai__Russia,XXX,2020.04.06,12,7,7,4,4,3,2,1,0,0
Altai_Krai__Russia,XXX,2020.04.05,7,7,4,4,3,2,1,0,0,0
Altai_Krai__Russia,XXX,2020.04.04,7,4,4,3,2,1,0,0,0,0
Altai_Krai__Russia,XXX,2020.04.03,4,4,3,2,1,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.04.02,4,3,2,1,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.04.01,3,2,1,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.31,2,1,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.30,1,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.29,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.28,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.27,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.26,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.25,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.24,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.23,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.22,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.21,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.20,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.19,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.18,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.17,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.16,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.15,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.14,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.13,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.12,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.11,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.10,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.09,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.08,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.07,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.06,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.05,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.04,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.03,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.02,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.03.01,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.29,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.28,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.27,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.26,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.25,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.24,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.23,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.22,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.21,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.20,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.19,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.18,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.17,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.16,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.15,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.14,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.13,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.12,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.11,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.10,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.09,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.08,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.07,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.06,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.05,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.04,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.03,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.02,0,0,0,0,0,0,0,0,0,0
Altai_Krai__Russia,XXX,2020.02.01,0,0,0,0,0,0,0,0,0,0
Altai_Republic__Russia,XXX,2020.10.13,4638,4595,4514,4407,4296,4193,4095,4007,3940,3854
Altai_Republic__Russia,XXX,2020.10.12,4595,4514,4407,4296,4193,4095,4007,3940,3854,3769
Altai_Republic__Russia,XXX,2020.10.11,4514,4407,4296,4193,4095,4007,3940,3854,3769,3682
Altai_Republic__Russia,XXX,2020.10.10,4407,4296,4193,4095,4007,3940,3854,3769,3682,3598
Altai_Republic__Russia,XXX,2020.10.09,4296,4193,4095,4007,3940,3854,3769,3682,3598,3532
Altai_Republic__Russia,XXX,2020.10.08,4193,4095,4007,3940,3854,3769,3682,3598,3532,3478
Altai_Republic__Russia,XXX,2020.10.07,4095,4007,3940,3854,3769,3682,3598,3532,3478,3427
Altai_Republic__Russia,XXX,2020.10.06,4007,3940,3854,3769,3682,3598,3532,3478,3427,3320
Altai_Republic__Russia,XXX,2020.10.05,3940,3854,3769,3682,3598,3532,3478,3427,3320,3242
Altai_Republic__Russia,XXX,2020.10.04,3854,3769,3682,3598,3532,3478,3427,3320,3242,3177
Altai_Republic__Russia,XXX,2020.10.03,3769,3682,3598,3532,3478,3427,3320,3242,3177,3113
Altai_Republic__Russia,XXX,2020.10.02,3682,3598,3532,3478,3427,3320,3242,3177,3113,3048
Altai_Republic__Russia,XXX,2020.10.01,3598,3532,3478,3427,3320,3242,3177,3113,3048,2978
Altai_Republic__Russia,XXX,2020.09.30,3532,3478,3427,3320,3242,3177,3113,3048,2978,2946
Altai_Republic__Russia,XXX,2020.09.29,3478,3427,3320,3242,3177,3113,3048,2978,2946,2868
Altai_Republic__Russia,XXX,2020.09.28,3427,3320,3242,3177,3113,3048,2978,2946,2868,2798
Altai_Republic__Russia,XXX,2020.09.27,3320,3242,3177,3113,3048,2978,2946,2868,2798,2746
Altai_Republic__Russia,XXX,2020.09.26,3242,3177,3113,3048,2978,2946,2868,2798,2746,2681
Altai_Republic__Russia,XXX,2020.09.25,3177,3113,3048,2978,2946,2868,2798,2746,2681,2640
Altai_Republic__Russia,XXX,2020.09.24,3113,3048,2978,2946,2868,2798,2746,2681,2640,2584
Altai_Republic__Russia,XXX,2020.09.23,3048,2978,2946,2868,2798,2746,2681,2640,2584,2563
Altai_Republic__Russia,XXX,2020.09.22,2978,2946,2868,2798,2746,2681,2640,2584,2563,2514
Altai_Republic__Russia,XXX,2020.09.21,2946,2868,2798,2746,2681,2640,2584,2563,2514,2477
Altai_Republic__Russia,XXX,2020.09.20,2868,2798,2746,2681,2640,2584,2563,2514,2477,2422
Altai_Republic__Russia,XXX,2020.09.19,2798,2746,2681,2640,2584,2563,2514,2477,2422,2391
Altai_Republic__Russia,XXX,2020.09.18,2746,2681,2640,2584,2563,2514,2477,2422,2391,2364
Altai_Republic__Russia,XXX,2020.09.17,2681,2640,2584,2563,2514,2477,2422,2391,2364,2323
Altai_Republic__Russia,XXX,2020.09.16,2640,2584,2563,2514,2477,2422,2391,2364,2323,2319
Altai_Republic__Russia,XXX,2020.09.15,2584,2563,2514,2477,2422,2391,2364,2323,2319,2288
Altai_Republic__Russia,XXX,2020.09.14,2563,2514,2477,2422,2391,2364,2323,2319,2288,2252
Altai_Republic__Russia,XXX,2020.09.13,2514,2477,2422,2391,2364,2323,2319,2288,2252,2228
Altai_Republic__Russia,XXX,2020.09.12,2477,2422,2391,2364,2323,2319,2288,2252,2228,2209
Altai_Republic__Russia,XXX,2020.09.11,2422,2391,2364,2323,2319,2288,2252,2228,2209,2181
Altai_Republic__Russia,XXX,2020.09.10,2391,2364,2323,2319,2288,2252,2228,2209,2181,2157
Altai_Republic__Russia,XXX,2020.09.09,2364,2323,2319,2288,2252,2228,2209,2181,2157,2142
Altai_Republic__Russia,XXX,2020.09.08,2323,2319,2288,2252,2228,2209,2181,2157,2142,2125
Altai_Republic__Russia,XXX,2020.09.07,2319,2288,2252,2228,2209,2181,2157,2142,2125,2108
Altai_Republic__Russia,XXX,2020.09.06,2288,2252,2228,2209,2181,2157,2142,2125,2108,2086
Altai_Republic__Russia,XXX,2020.09.05,2252,2228,2209,2181,2157,2142,2125,2108,2086,2075
Altai_Republic__Russia,XXX,2020.09.04,2228,2209,2181,2157,2142,2125,2108,2086,2075,2041
Altai_Republic__Russia,XXX,2020.09.03,2209,2181,2157,2142,2125,2108,2086,2075,2041,2020
Altai_Republic__Russia,XXX,2020.09.02,2181,2157,2142,2125,2108,2086,2075,2041,2020,2014
Altai_Republic__Russia,XXX,2020.09.01,2157,2142,2125,2108,2086,2075,2041,2020,2014,1992
Altai_Republic__Russia,XXX,2020.08.31,2142,2125,2108,2086,2075,2041,2020,2014,1992,1959
